CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,AgeGroup,HighBalance,BalanceProductInteraction,Geography_France,Geography_Germany,Geography_Spain
690,0,42,10,8825.489476603801,3,0,0,27934.503021540524,1,0,26476.468429811404,False,False,True
588,0,29,1,4207.054039516393,2,0,1,140058.39402072714,4,0,8414.108079032785,True,False,False
720,1,36,7,186680.18266685616,2,1,0,110918.91882430251,0,1,373360.3653337123,True,False,False
741,1,49,1,45807.81454220441,2,0,1,151053.70511997782,1,0,91615.62908440882,False,False,True
850,1,66,4,14659.55276309961,2,0,0,55620.52800575373,3,0,29319.10552619922,True,False,False
726,0,43,1,66028.01470870974,3,1,1,112020.77985846,1,1,198084.04412612924,False,True,False
702,0,19,7,44805.660268658416,2,1,1,189010.93900129548,4,0,89611.32053731683,False,True,False
546,0,45,2,250000.0,2,1,1,118842.8483047544,1,1,500000.0,False,True,False
664,1,44,2,26209.921202700567,1,0,0,102852.00761771393,1,0,26209.921202700567,True,False,False
813,1,62,1,33784.13709741145,2,0,0,75815.25131452497,3,0,67568.2741948229,True,False,False
451,0,45,5,61276.34435407264,1,1,1,165039.24584646398,1,1,61276.34435407264,True,False,False
586,0,70,1,33954.05361393604,2,0,1,65798.5469267052,3,0,67908.10722787208,False,False,True
568,0,24,10,250000.0,1,0,1,125572.31792233436,4,1,250000.0,False,False,True
718,1,48,1,22907.077988473546,3,1,0,14980.256133185285,1,0,68721.23396542063,False,True,False
634,1,60,5,91235.50165004218,3,0,1,89750.77649989256,2,1,273706.5049501265,True,False,False
643,1,44,1,448.08233126391286,2,1,1,105452.81624022267,1,0,896.1646625278257,True,False,False
717,1,47,6,28714.74776203346,2,0,0,131746.4402586536,1,0,57429.49552406692,True,False,False
651,0,53,0,174503.3186892392,2,0,1,140041.98312573307,2,1,349006.6373784784,False,False,True
627,1,57,0,51061.32114553711,1,1,0,116826.61855496003,2,0,51061.32114553711,False,False,True
609,1,47,1,72148.83067711798,1,1,0,54008.55034851017,1,1,72148.83067711798,False,True,False
518,0,18,5,10250.948716553828,2,1,0,83245.84806976705,4,0,20501.897433107657,True,False,False
737,1,42,3,64263.3089409305,1,1,0,128841.630602622,1,1,64263.3089409305,False,False,True
483,0,47,7,10370.764148210084,4,0,0,84499.80444022399,1,0,41483.05659284034,False,False,True
497,0,61,4,101243.40596367854,2,1,1,61071.38963514797,3,1,202486.81192735708,False,False,True
826,1,26,1,23448.41959277897,1,1,0,104945.32595659886,4,0,23448.41959277897,True,False,False
481,0,18,10,88355.59250005728,2,1,0,40091.0233274004,4,1,176711.18500011455,True,False,False
782,1,61,6,92348.53925291049,4,0,1,64955.83187792459,3,1,369394.15701164195,True,False,False
718,0,92,7,38511.24966723136,3,0,1,178347.0412102561,3,0,115533.74900169407,False,False,True
752,1,43,3,20813.92388542221,2,0,0,99322.11852242808,1,0,41627.84777084442,True,False,False
673,0,42,1,18113.808628096245,2,0,0,54326.653806317074,1,0,36227.61725619249,True,False,False
590,1,34,10,109280.25832314033,2,1,1,69635.97086421947,0,1,218560.51664628065,False,True,False
511,0,66,8,173349.84936201834,2,1,1,115846.45214680948,3,1,346699.6987240367,False,False,True
598,1,56,8,6848.800900049415,2,1,1,71789.51100056499,2,0,13697.60180009883,True,False,False
692,1,50,1,67935.75413320244,2,1,1,49484.80540296694,1,1,135871.50826640488,False,False,True
634,0,61,2,9871.951953483407,1,1,0,69299.8985656829,3,0,9871.951953483407,False,True,False
766,1,52,0,250000.0,4,1,1,196498.7698403836,2,1,1000000.0,False,True,False
500,1,38,0,19371.153936862884,2,0,0,80962.35768054498,0,0,38742.30787372577,True,False,False
598,1,44,1,54033.32423136357,2,0,0,125003.46602150652,1,1,108066.64846272714,False,True,False
572,1,71,0,4295.794241592588,2,1,0,118694.35087372786,3,0,8591.588483185176,False,False,True
713,0,64,0,34592.24913242476,2,0,1,156393.93344696675,3,0,69184.49826484952,False,False,True
749,1,56,5,5324.816703318203,3,1,0,30485.371651552,2,0,15974.450109954607,False,False,True
850,1,27,0,48733.20353011912,2,1,0,43351.15433602789,4,0,97466.40706023824,False,False,True
458,1,31,3,43157.37634231166,1,0,1,94708.09091893496,0,0,43157.37634231166,True,False,False
644,0,59,1,28026.238370923817,1,1,0,135313.0740707891,2,0,28026.238370923817,False,True,False
646,1,30,7,105496.94596244494,3,1,0,67312.79866470565,4,1,316490.8378873348,False,True,False
452,1,18,4,128052.27600720368,1,1,0,122369.53210096706,4,1,128052.27600720368,False,True,False
477,0,56,0,15728.351338558245,1,0,0,51226.31401196588,2,0,15728.351338558245,False,True,False
480,0,63,10,47393.31770384161,4,1,1,181332.7591230956,3,0,189573.27081536644,False,False,True
716,0,63,2,250000.0,1,0,0,147143.4164297676,3,1,250000.0,True,False,False
629,0,55,9,43546.36904297616,2,1,1,108334.28752390972,2,0,87092.73808595233,True,False,False
704,0,36,1,70853.69515172836,3,0,1,108567.07189869204,0,1,212561.0854551851,True,False,False
614,0,53,6,29893.570755739853,1,0,1,193629.3759136384,2,0,29893.570755739853,True,False,False
746,1,75,4,15024.299483315812,2,1,0,107215.54755745524,3,0,30048.598966631624,False,True,False
767,1,25,0,52791.18436421876,2,0,1,108951.7174299875,4,1,105582.36872843752,True,False,False
629,1,52,5,2948.2566333174896,2,0,1,169490.65958316752,2,0,5896.513266634979,False,False,True
548,1,61,9,250000.0,2,0,1,125381.17524192172,3,1,500000.0,False,False,True
559,0,23,2,43291.216545936346,4,1,0,16033.963018106851,4,0,173164.86618374538,True,False,False
651,1,42,10,164790.54815720397,1,1,1,148061.62303048838,1,1,164790.54815720397,True,False,False
627,1,37,5,98709.8608274322,3,1,0,122012.83356925506,0,1,296129.5824822966,False,False,True
850,0,37,1,32867.31369971061,4,0,0,191865.5672894296,0,0,131469.25479884245,True,False,False
765,1,24,0,24021.444468799196,3,0,1,61094.375594705474,4,0,72064.33340639759,False,False,True
674,0,70,10,14747.082140668752,2,0,0,147174.4371027401,3,0,29494.164281337504,False,False,True
580,0,48,6,206054.30818158507,3,0,1,73557.60565972386,1,1,618162.9245447553,False,False,True
694,0,55,1,25343.486668886188,1,1,0,103532.0317240678,2,0,25343.486668886188,True,False,False
515,1,37,3,31392.82283037001,2,1,1,59777.18691117122,0,0,62785.64566074002,False,False,True
679,1,60,10,12791.10858414212,1,1,1,45274.60796658471,2,0,12791.10858414212,True,False,False
513,0,64,5,28891.888053049825,3,0,0,51159.74394455838,3,0,86675.66415914947,False,True,False
565,0,67,1,125818.8480570149,2,0,1,42142.62425838188,3,1,251637.6961140298,False,True,False
701,1,65,1,145848.453738197,2,0,0,199718.7224239895,3,1,291696.907476394,False,False,True
643,1,38,3,25591.033908981048,2,0,0,164400.92271183967,0,0,51182.067817962095,False,False,True
598,0,46,1,74013.28153672334,3,0,0,92549.72738935908,1,1,222039.84461017002,True,False,False
517,1,47,3,10808.007071836477,1,0,0,80082.05358524378,1,0,10808.007071836477,False,False,True
700,1,64,10,43055.99276813893,2,0,0,171908.06595030523,3,0,86111.98553627786,True,False,False
738,0,32,5,45858.5264430037,3,0,1,110252.95471689352,0,0,137575.5793290111,False,True,False
560,1,56,1,16433.67746919392,1,1,1,67769.30927789994,2,0,16433.67746919392,False,False,True
772,1,53,0,29079.605579980005,2,0,1,12143.87878602908,2,0,58159.21115996001,False,True,False
520,1,49,0,48834.29762459541,2,0,0,50706.26411061193,1,0,97668.59524919082,False,True,False
692,1,47,0,11014.476932075531,4,0,1,30716.071217534587,1,0,44057.907728302125,False,True,False
705,0,39,1,10950.045351962572,3,0,0,63566.38553314219,0,0,32850.13605588771,False,False,True
650,1,46,0,34803.35060187944,2,1,0,160478.8558764544,1,0,69606.70120375889,False,True,False
540,0,64,4,111929.64411834691,3,0,1,50503.759059247015,3,1,335788.93235504074,True,False,False
736,0,37,8,53497.01604683168,2,0,0,160582.73128467376,0,1,106994.03209366337,False,True,False
667,1,58,1,66345.79080008197,2,0,1,57059.68578211533,2,1,132691.58160016395,False,True,False
455,1,46,0,17133.522863959486,1,0,0,172400.1021074188,1,0,17133.522863959486,False,False,True
652,1,43,0,217920.1626154179,2,0,0,14337.156485957292,1,1,435840.3252308358,True,False,False
683,1,90,2,98305.2330274035,1,1,1,52045.903131464,3,1,98305.2330274035,False,True,False
694,1,45,10,50735.20866821324,1,1,1,169192.47917095918,1,0,50735.20866821324,False,False,True
619,1,19,1,46833.42691548304,2,1,0,199907.20850981935,4,0,93666.85383096608,False,True,False
665,0,63,2,250000.0,1,0,0,176308.6535801806,3,1,250000.0,True,False,False
683,0,46,0,135304.13701043557,1,1,1,54846.6447199924,1,1,135304.13701043557,True,False,False
724,1,40,0,5261.460572314884,2,1,1,157100.07157190805,0,0,10522.921144629769,False,True,False
767,1,60,9,46710.66203187345,2,0,1,156930.26130828494,2,0,93421.3240637469,False,True,False
653,0,42,4,60883.6535714784,2,0,1,133038.28262372722,1,1,121767.3071429568,False,False,True
560,0,44,2,22201.426783056595,3,1,0,112763.5190769552,1,0,66604.28034916979,False,False,True
738,1,57,1,21144.9371870626,3,1,1,125449.8625225596,2,0,63434.811561187795,False,False,True
612,1,57,3,34166.2878884555,1,0,1,14539.682841873788,2,0,34166.2878884555,True,False,False
577,1,54,10,53390.59456152425,2,1,1,191062.3553972653,2,1,106781.1891230485,False,True,False
660,1,31,0,128457.95098128596,2,0,0,172746.1993934623,0,1,256915.90196257192,True,False,False
604,0,37,10,62401.75532813711,1,0,0,62297.87045730523,0,1,62401.75532813711,True,False,False
718,0,65,6,10203.571410695493,1,0,1,128045.4768850154,3,0,10203.571410695493,False,True,False
502,1,41,3,108502.3923337144,3,1,1,163992.2239222998,1,1,325507.17700114317,False,True,False
810,0,55,7,109762.53164180984,2,0,1,183436.25609796305,2,1,219525.06328361967,True,False,False
712,1,57,2,230517.10862152907,3,0,0,60631.22940551657,2,1,691551.3258645872,False,False,True
414,1,54,0,250000.0,2,0,1,164147.3282811917,2,1,500000.0,False,True,False
674,0,72,0,28580.300182414237,1,0,1,179049.7390706129,3,0,28580.300182414237,True,False,False
454,1,51,2,17005.363062056655,1,0,0,151826.30083350028,2,0,17005.363062056655,False,False,True
429,1,44,5,156245.43781955368,3,1,0,93365.35411113215,1,1,468736.3134586611,False,True,False
677,1,30,10,30063.86445213115,1,0,0,85892.03899718195,4,0,30063.86445213115,False,False,True
727,0,48,2,27177.559373960496,2,1,0,152973.9417145323,1,0,54355.11874792099,True,False,False
584,1,52,10,102580.62478256378,2,0,1,164754.54105701574,2,1,205161.24956512757,False,False,True
673,0,46,7,126238.14982933864,1,0,0,178971.75537863755,1,1,126238.14982933864,True,False,False
614,1,51,7,35398.76734871473,1,1,1,70403.22054485597,2,0,35398.76734871473,True,False,False
689,1,55,1,142962.59493203615,2,0,1,180786.39226838143,2,1,285925.1898640723,False,False,True
496,0,44,5,96232.58458758704,2,0,1,199921.0124238961,1,1,192465.1691751741,False,True,False
491,1,25,5,47427.41567963536,2,0,0,60521.3732904232,4,0,94854.83135927073,False,False,True
581,1,71,1,250000.0,2,0,1,105463.03774540048,3,1,500000.0,False,False,True
742,0,39,7,1625.6238060476594,1,0,1,128480.38972092648,0,0,1625.6238060476594,False,False,True
632,1,56,0,17453.10677027192,3,1,0,64261.2229479461,2,0,52359.32031081576,True,False,False
602,1,75,0,38559.549328896326,2,1,0,38199.55022348019,3,0,77119.09865779265,False,False,True
652,0,59,10,75471.40640858858,3,0,0,158375.3167440135,2,1,226414.21922576573,False,True,False
775,0,41,10,37276.61209581021,3,0,0,98643.03917685058,1,0,111829.83628743063,False,False,True
643,1,67,0,13678.783971649573,1,1,1,149518.5765353928,3,0,13678.783971649573,True,False,False
625,0,52,7,45438.98854286468,2,1,1,92672.40220322616,2,0,90877.97708572936,False,False,True
552,1,43,0,62397.10032317809,2,1,1,121363.7448953746,1,1,124794.20064635618,False,False,True
828,0,42,10,126703.93959001024,2,1,1,133589.25790404424,1,1,253407.87918002048,False,True,False
639,1,33,10,198449.72919109563,1,0,1,96742.9770050014,0,1,198449.72919109563,False,False,True
608,0,32,3,52363.07019288891,2,0,1,101339.03009556742,0,1,104726.14038577782,True,False,False
766,1,22,2,17730.90146999291,2,1,1,150514.6207580618,4,0,35461.80293998582,False,False,True
569,0,32,8,23592.00052769513,1,0,0,26408.16883619793,0,0,23592.00052769513,True,False,False
765,1,58,7,21027.28826059529,3,0,0,138914.21890197587,2,0,63081.86478178587,False,True,False
850,0,67,2,3948.044136755421,1,0,0,192518.8430595002,3,0,3948.044136755421,True,False,False
732,0,40,10,6418.0985311514205,3,0,0,194564.3161816135,0,0,19254.295593454262,False,True,False
732,0,25,2,3224.873296037225,2,0,0,155045.88951731627,4,0,6449.74659207445,True,False,False
553,0,53,0,9821.106227197524,3,1,0,69372.12721454023,2,0,29463.318681592573,False,False,True
608,0,18,7,24661.660610253635,3,1,0,55267.341012461,4,0,73984.98183076091,False,True,False
625,0,55,1,2228.9104888475813,4,1,1,69081.6955591457,2,0,8915.641955390325,False,False,True
622,0,53,6,194781.4980588937,1,0,1,165543.9269719338,2,1,194781.4980588937,False,False,True
515,0,44,10,64619.66456585474,2,0,1,121073.25850981176,1,1,129239.32913170948,True,False,False
643,1,25,4,26611.3710805538,1,0,0,56111.431519121215,4,0,26611.3710805538,True,False,False
700,0,49,1,74652.38989708,1,1,0,69189.49430370773,1,1,74652.38989708,False,True,False
662,1,39,1,111802.1487020293,1,0,0,74659.71264764534,0,1,111802.1487020293,True,False,False
656,0,64,10,34190.527247027254,2,1,1,34867.71062681643,3,0,68381.05449405451,False,True,False
624,1,49,10,12727.108813675835,4,0,0,118869.0907746042,1,0,50908.43525470334,False,False,True
746,1,40,8,22497.851406117214,3,1,1,97027.4810014632,0,0,67493.55421835164,True,False,False
779,0,42,0,38110.10958523284,1,0,0,77671.00585670736,1,0,38110.10958523284,True,False,False
695,1,34,0,200486.17518983863,1,1,1,176943.94736737045,0,1,200486.17518983863,True,False,False
560,1,28,10,15028.703296543465,1,1,1,183984.33249358955,4,0,15028.703296543465,False,True,False
734,0,58,3,95629.5746847216,2,0,0,120390.74829142592,2,1,191259.1493694432,False,False,True
707,0,33,3,33114.72395351824,3,0,0,141180.26904391666,0,0,99344.17186055472,True,False,False
552,0,47,2,31040.921915576444,2,1,1,40597.9895733436,1,0,62081.84383115289,True,False,False
671,1,45,2,48497.804022277225,3,0,0,23187.257190928794,1,0,145493.41206683166,False,True,False
696,0,53,7,129447.09610775512,2,0,0,149627.56480327676,2,1,258894.19221551024,False,True,False
638,1,38,1,75994.19432858785,1,1,1,166709.9629397406,0,1,75994.19432858785,False,False,True
650,0,46,6,250000.0,3,1,1,173871.88512998522,1,1,750000.0,True,False,False
642,1,51,1,167588.49698695983,1,0,1,90549.16454627983,2,1,167588.49698695983,True,False,False
640,0,36,2,16056.817925078016,2,0,1,132988.64764550637,0,0,32113.63585015603,False,True,False
710,0,38,6,49187.55350426884,2,0,0,174966.08461253846,0,0,98375.10700853769,False,False,True
518,1,51,1,42421.31959206788,2,1,1,55519.72188780223,2,0,84842.63918413575,False,True,False
602,1,66,6,2296.3197196103124,3,1,1,19040.624753495104,3,0,6888.959158830938,False,False,True
657,1,18,2,250000.0,3,1,1,50577.46533327764,4,1,750000.0,False,False,True
850,0,34,10,102109.68519348596,1,0,1,156656.31100636668,0,1,102109.68519348596,False,False,True
672,0,49,1,24289.593084216936,1,1,0,123289.80202078503,1,0,24289.593084216936,False,False,True
354,1,54,2,50741.97292142584,3,1,0,169821.35678622633,2,0,152225.91876427754,True,False,False
631,1,49,9,164055.39433440048,2,1,0,160109.48393047848,1,1,328110.78866880096,False,True,False
594,0,49,2,47797.89979624952,3,0,1,186235.48175327195,1,0,143393.69938874856,False,True,False
668,0,47,4,12289.427481159564,2,0,0,147618.36943988275,1,0,24578.85496231913,True,False,False
624,0,60,1,6664.494202610621,3,1,1,126586.98019367388,2,0,19993.482607831862,False,True,False
501,1,50,2,138620.5962040496,1,1,1,182970.54004402747,1,1,138620.5962040496,False,True,False
645,1,44,3,61239.435561831546,3,1,1,47298.96743548687,1,1,183718.30668549464,True,False,False
628,0,64,1,12707.629069750572,2,0,1,101021.00814532656,3,0,25415.258139501144,True,False,False
627,1,26,5,51830.99207092342,4,1,1,110352.54780856842,4,0,207323.96828369368,False,True,False
616,1,40,10,120357.49335615952,2,0,1,45028.24356345947,0,1,240714.98671231905,False,False,True
510,0,49,4,62254.57504242828,1,0,1,127479.37396136094,1,1,62254.57504242828,False,True,False
664,1,36,1,129059.29428313531,2,0,0,34134.33746112259,0,1,258118.58856627063,False,False,True
594,0,30,0,127238.5077272348,2,0,0,190229.72414845225,4,1,254477.0154544696,False,True,False
804,1,49,1,195835.31899548968,2,1,1,130410.65465879282,1,1,391670.63799097936,True,False,False
717,0,50,4,75262.0926276848,1,1,0,21472.6898821348,1,1,75262.0926276848,True,False,False
691,1,38,5,13419.661993106803,3,0,1,132414.92440569174,0,0,40258.98597932041,False,False,True
656,1,47,4,73182.61195883495,2,0,1,180291.49907322825,1,1,146365.2239176699,False,True,False
636,0,50,0,70046.18157184795,2,0,0,90250.07848385708,1,1,140092.3631436959,False,False,True
645,1,41,5,56902.96187821538,2,0,0,165920.34407632935,1,1,113805.92375643076,True,False,False
635,0,38,1,31058.21312122722,3,0,0,122009.92050194254,0,0,93174.63936368166,False,True,False
694,0,69,7,88182.93354152872,1,0,0,178736.84097464205,3,1,88182.93354152872,False,True,False
569,1,47,0,250000.0,3,0,1,27288.229973337213,1,1,750000.0,False,False,True
704,0,29,2,2759.5377203820485,2,0,1,91327.93466648564,4,0,5519.075440764097,False,False,True
651,0,37,1,12092.28421461519,2,1,0,46589.17068857716,0,0,24184.56842923038,True,False,False
548,1,35,7,250000.0,3,1,1,103020.53080544104,0,1,750000.0,True,False,False
623,0,34,8,152992.17671828615,2,0,0,166389.54229476282,0,1,305984.3534365723,False,True,False
647,1,61,8,112545.59957630665,3,0,1,32873.61364762235,3,1,337636.79872891994,False,False,True
660,0,38,1,15394.279639279,1,0,1,194638.99382617284,0,0,15394.279639279,False,False,True
817,0,50,2,55934.92540015966,2,1,1,143203.86539424778,1,1,111869.85080031931,False,True,False
471,1,42,0,38352.0711788167,3,0,1,45858.54958553672,1,0,115056.21353645012,False,False,True
676,0,31,2,80966.43098099259,2,0,0,44820.1810800418,0,1,161932.86196198518,False,True,False
850,1,54,5,44747.94972252568,2,1,1,81686.88084098663,2,0,89495.89944505136,False,False,True
542,1,28,1,131260.8245204267,4,0,1,110161.62962978832,4,1,525043.2980817067,False,False,True
749,0,56,0,14678.975799863623,2,1,1,175384.9480299031,2,0,29357.951599727247,True,False,False
706,0,39,4,6491.061121139712,3,1,1,45844.17459958153,0,0,19473.183363419135,True,False,False
639,0,31,10,63707.67145657899,1,0,0,195260.3994007111,0,1,63707.67145657899,False,False,True
655,0,24,1,75924.28485186624,3,1,0,100811.25372971944,4,1,227772.8545555987,True,False,False
501,1,53,3,173959.0811255321,3,0,0,172899.03088627572,2,1,521877.2433765963,False,False,True
744,0,31,10,57247.66937472332,3,0,1,28341.22007824718,0,1,171743.00812416995,False,True,False
673,0,56,0,124612.6216052985,4,0,0,105892.12548139444,2,1,498450.486421194,True,False,False
614,1,18,2,70934.77727657488,1,0,0,100771.21754733434,4,1,70934.77727657488,False,False,True
434,1,27,6,66727.50356052484,2,0,1,88808.62235759347,4,1,133455.00712104968,False,True,False
602,0,33,1,38175.007931288565,3,1,0,172695.9581337388,0,0,114525.0237938657,False,False,True
669,1,50,0,2615.419474233644,2,0,0,174858.33417730642,1,0,5230.838948467288,False,False,True
770,0,35,10,132648.15595035968,1,1,1,132493.29480990238,0,1,132648.15595035968,True,False,False
707,0,44,10,40734.72876004118,2,1,1,104224.12697477672,1,0,81469.45752008236,True,False,False
717,1,51,5,77093.49902892059,2,1,1,149844.51061247743,2,1,154186.99805784118,False,False,True
721,0,53,5,22993.196643087937,2,0,0,101202.3423961775,2,0,45986.39328617587,False,False,True
601,1,51,2,13079.207293751851,1,0,0,63595.58426536889,2,0,13079.207293751851,False,True,False
716,0,61,10,37191.97654242217,3,0,0,50042.502071415285,3,0,111575.92962726651,False,False,True
562,1,39,0,48743.09754432956,2,1,0,118862.48897949904,0,0,97486.19508865912,False,True,False
550,0,46,0,30670.36883953361,2,0,1,116446.50658546377,1,0,61340.73767906722,True,False,False
541,0,50,2,103593.44231663048,2,1,0,149314.13607356558,1,1,207186.88463326095,False,True,False
784,0,47,3,41794.14220513431,2,1,1,159856.5585153835,1,0,83588.28441026862,True,False,False
578,0,44,10,2096.7336387866326,2,0,0,113596.9611848118,1,0,4193.467277573265,False,False,True
735,1,58,4,117533.12588191318,1,1,1,121993.54781650013,2,1,117533.12588191318,False,False,True
691,0,47,5,250000.0,2,1,1,17800.928379707824,1,1,500000.0,False,False,True
651,0,44,0,119975.29151173311,1,0,1,151954.11594438282,1,1,119975.29151173311,False,True,False
606,1,21,9,33808.39268953872,2,1,0,101920.49516787402,4,0,67616.78537907744,False,True,False
623,0,51,8,84312.21353797584,3,0,0,127527.89353669356,2,1,252936.6406139275,False,True,False
729,1,47,0,2294.858544550625,3,0,1,20951.49549822521,1,0,6884.575633651875,True,False,False
564,0,57,1,66307.76140874135,2,1,0,121911.5102445871,2,1,132615.5228174827,False,False,True
631,0,25,7,16792.23434229982,2,1,1,11753.227327809063,4,0,33584.46868459964,True,False,False
498,1,43,10,650.4669905353466,1,0,0,127318.85161158344,1,0,650.4669905353466,False,True,False
551,0,63,0,11864.477582721092,1,1,1,173628.96794451258,3,0,11864.477582721092,True,False,False
696,1,66,10,47997.12513476676,1,0,0,59224.25891090138,3,0,47997.12513476676,True,False,False
555,1,43,10,128074.43007990877,1,0,1,113145.27405589462,1,1,128074.43007990877,True,False,False
577,0,43,0,68820.96035294056,4,0,1,88235.97112054293,1,1,275283.84141176223,False,False,True
500,1,30,2,23124.770679872952,1,1,0,117338.99641503928,4,0,23124.770679872952,True,False,False
597,0,33,10,56667.240564635336,2,0,0,139311.8080608673,0,1,113334.48112927067,False,False,True
541,0,64,10,139170.18499960797,2,1,0,32257.349640889737,3,1,278340.36999921594,True,False,False
730,1,34,2,229099.7631510437,1,1,1,136540.11419834188,0,1,229099.7631510437,False,True,False
732,1,43,0,65615.66725181589,3,1,0,107861.91730702836,1,1,196847.00175544765,True,False,False
608,0,73,4,39357.923220124525,3,0,1,119824.78768818092,3,0,118073.76966037357,False,True,False
850,1,86,7,169879.8161421399,2,1,1,137005.18833923538,3,1,339759.6322842798,True,False,False
690,0,38,1,21381.03980510754,2,1,0,55176.11294623384,0,0,42762.07961021508,True,False,False
647,0,63,0,80478.37277076517,1,1,0,122520.28310497131,3,1,80478.37277076517,False,False,True
635,1,47,1,32079.87630515976,3,1,1,15535.804966348876,1,0,96239.62891547928,False,True,False
636,0,57,2,161937.33249729415,2,0,1,60340.0730532501,2,1,323874.6649945883,True,False,False
649,1,28,2,156525.35479649494,2,0,0,185366.28096646545,4,1,313050.7095929899,False,True,False
559,1,35,2,179348.51887643145,2,1,0,41087.24996597351,0,1,358697.0377528629,True,False,False
625,1,28,0,14232.114513583118,3,1,1,47335.08013600727,4,0,42696.34354074935,True,False,False
593,1,41,4,9876.213956742207,4,0,1,66180.63927499682,1,0,39504.85582696883,False,True,False
623,0,62,0,70124.96972170834,2,1,1,171500.23692009438,3,1,140249.9394434167,False,True,False
676,0,54,2,104824.87674628048,2,1,0,18157.2085420908,2,1,209649.75349256097,False,False,True
825,0,54,3,30252.8116858296,1,1,1,186642.0497791684,2,0,30252.8116858296,True,False,False
673,1,23,4,57880.39268365202,2,0,0,81363.90763664231,4,1,115760.78536730404,True,False,False
656,0,49,10,117431.50954907644,4,0,0,178063.30418917543,1,1,469726.03819630574,True,False,False
850,0,33,10,184370.4486377032,3,1,0,178739.7370146969,0,1,553111.3459131096,True,False,False
664,0,54,4,57762.672699242365,2,0,0,117387.62495444484,2,1,115525.34539848473,False,False,True
787,1,33,3,23971.00851475264,1,0,1,119368.31093271553,0,0,23971.00851475264,False,False,True
649,1,32,2,16416.625508511162,4,0,1,63076.11356763493,0,0,65666.50203404465,False,False,True
642,1,47,10,37694.3302586812,2,0,0,79861.82102977813,1,0,75388.6605173624,True,False,False
555,0,44,10,121299.43580568106,1,1,0,101759.65523251257,1,1,121299.43580568106,True,False,False
706,1,75,0,65280.75566443176,2,0,1,108918.5138142373,3,1,130561.51132886352,False,False,True
539,1,18,4,65824.81368239867,3,0,1,155877.11649245172,4,1,197474.441047196,True,False,False
669,1,50,1,5973.131269842194,1,1,1,51389.51053391064,1,0,5973.131269842194,False,False,True
532,0,62,10,136913.0272064335,3,1,0,185476.2331418121,3,1,410739.08161930053,False,True,False
729,1,33,0,5661.939726636978,1,0,1,48628.82477389536,0,0,5661.939726636978,True,False,False
695,0,37,4,60466.5918184831,2,1,1,108617.67778956104,0,1,120933.1836369662,True,False,False
824,0,70,10,30403.830425474483,3,0,1,28886.51592538828,3,0,91211.49127642345,False,True,False
714,1,50,4,158800.90798597055,1,1,0,178882.63475917344,1,1,158800.90798597055,True,False,False
769,0,31,3,2925.499855607696,3,0,1,151817.69831058994,0,0,8776.499566823088,False,False,True
833,0,71,0,26038.030772103943,3,1,0,141049.00796101138,3,0,78114.09231631183,False,True,False
523,1,60,1,44068.77794020664,3,0,1,72100.3352109326,2,0,132206.3338206199,False,True,False
587,1,57,1,166120.27426921355,2,0,1,50669.14288503043,2,1,332240.5485384271,False,True,False
509,1,49,1,48103.42383770053,3,0,1,126555.95536199656,1,0,144310.2715131016,False,False,True
710,1,42,6,57401.469645082994,2,0,1,49303.54177018404,1,1,114802.93929016599,False,False,True
722,1,18,2,174379.79832380184,3,1,0,72467.18053032656,4,1,523139.3949714055,False,False,True
631,1,58,2,55134.950789547016,3,0,0,82076.14142742104,2,1,165404.85236864106,False,False,True
529,1,37,6,52046.43371104351,1,0,1,43968.07681435996,0,1,52046.43371104351,True,False,False
675,0,26,9,87086.98186279985,4,0,0,77939.12174174118,4,1,348347.9274511994,False,False,True
781,0,71,0,57367.56177369614,3,1,1,21867.59074001564,3,1,172102.68532108841,False,False,True
721,1,49,4,212814.8707684641,2,1,1,91458.8930021071,1,1,425629.7415369282,False,False,True
583,1,57,3,41327.41667702764,3,0,0,129845.34059635398,2,0,123982.25003108292,False,True,False
850,1,56,3,5471.5732879965335,2,0,1,190623.72856240647,2,0,10943.146575993067,False,True,False
574,0,39,5,29639.29472510867,3,1,1,74232.50488204851,0,0,88917.884175326,True,False,False
638,0,49,10,63231.05533926959,3,0,1,129882.4054733388,1,1,189693.16601780878,False,True,False
610,0,45,3,45900.17720298214,1,0,0,112132.0855370908,1,0,45900.17720298214,True,False,False
531,0,62,10,124906.26464957072,2,1,0,155091.3008583823,3,1,249812.52929914143,False,False,True
753,0,61,5,24702.046768377502,1,0,1,12012.789596905182,3,0,24702.046768377502,False,True,False
722,1,60,1,136289.06120084302,2,1,1,129941.21428697396,2,1,272578.12240168604,True,False,False
521,1,52,7,57392.29484159037,3,0,0,34986.882911719586,2,1,172176.8845247711,False,False,True
590,0,35,10,31283.61624522857,1,1,1,137702.46225807234,0,0,31283.61624522857,False,False,True
402,0,61,0,112705.1517544355,3,0,1,137210.1052985462,3,1,338115.4552633065,False,True,False
689,0,31,4,66747.06653253135,3,0,1,134045.50291290577,0,1,200241.19959759404,False,False,True
578,0,30,6,28819.15576717916,2,0,0,78034.75486992563,4,0,57638.31153435832,True,False,False
706,0,56,3,124301.66369646572,2,0,1,182997.1794429909,2,1,248603.32739293145,False,True,False
627,1,37,0,85994.21630052046,1,1,0,59393.02578789072,0,1,85994.21630052046,False,False,True
